pair_id,variant,asset,horizon,regime,split,fidelity,fill_model,markout_5s_pp,pnl_pp
full-bootstrap-000002,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,NORMAL_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,5m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,LOW_VOL-SIDEWAYS,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,-4.0000000000000036,-2.0000000000000018
full-bootstrap-000002,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,-2.0000000000000018,-1.0000000000000009
full-bootstrap-000002,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,VALIDATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,15m,LOW_VOL-SIDEWAYS,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,QUANT_V1,BTC,4h,HIGH_VOL-STRONG_DOWN,EXPLORATION,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000000,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000001,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000002,QUANT_V1,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
full-bootstrap-000003,CONTROL,ETH,4h,HIGH_VOL-STRONG_DOWN,OUT_OF_SAMPLE,UNKNOWN,CONSERVATIVE,,0.0
